0.112304688	605.64	-174.39	-274.71	63.59	13.95	-76.31
0.112792969	502.87	-398.31	-312.46	73.71	-3.76	-69.88
0.11328125	486.18	-434.14	-254.27	78.19	-12.94	-65.11
0.113769531	435.58	-480.5	-187.16	82.82	-26.52	-56.58
0.114257813	424.1	-488.93	-88.6	86.94	-42.49	-44.73
0.114746094	398.02	-515.28	19.4	87.95	-58.61	-29.77
0.115234375	374.02	-494.73	145.22	86.43	-74.22	-13.15
0.115722656	379.24	-428.34	349.68	83.32	-87.37	2.31
0.116210938	387.06	-355.11	528.98	80.58	-95.75	12.72
0.116699219	343.77	-317.7	633.3	77.69	-101.39	20.96
0.1171875	297.86	-279.24	722.95	72.63	-105.51	29.92
0.117675781	236.83	-244.47	771.18	65.33	-107.6	39.31
0.118164063	138.76	-232.88	768.56	55.14	-108.62	50.66
0.118652344	33.91	-200.74	760.7	42.28	-109.41	64.46
0.119140625	-71.99	-152.26	731.87	26.74	-107.89	78.48
0.119628906	-205.53	-142.25	662.66	10.26	-102.76	89.9
0.120117188	-378.72	-139.62	571.97	-2.67	-96.62	96.33
0.120605469	-444.97	-55.85	515.87	-13.15	-88.67	99.37
0.12109375	-502.35	4.74	463.97	-25	-77.9	101.46
0.121582031	-531.04	97.47	395.29	-38.59	-64.32	102.69
0.122070313	-605.64	117.49	288.87	-53.26	-45.31	99.58
0.122558594	-608.24	225.5	238.01	-66.63	-21.32	90.62
0.123046875	-512.26	440.99	269.47	-76.24	0.29	80.21
0.123535156	-472.09	513.17	205.51	-78.12	10.91	71.9
0.124023438	-420.45	559.01	133.16	-78.34	22.62	60.92
0.124511719	-417.32	550.05	2.62	-77.76	37.29	46.61
0.125		-395.93	551.63	-112.72	-76.75	55.79	28.18
0.125488281	-379.76	526.34	-257.41	-74.22	74.36	8.38
0.125976563	-394.89	449.42	-456.63	-71.04	89.75	-8.46
0.126464844	-336.46	443.1	-548.9	-68.51	97.99	-18.43
0.126953125	-255.61	432.56	-574.06	-62.44	101.39	-28.18
0.127441406	-154.93	429.4	-557.29	-52.39	104.06	-40.9
0.127929688	-103.29	326.66	-645.36	-41.41	104.06	-51.67
0.128417969	-32.86	257.11	-665.81	-28.26	101.24	-62.37
0.12890625	110.07	266.07	-609.19	-14.02	97.2	-72.84
